WKT,id,from_node,to_node,length,v0,connector,lanes,alpha,rcr,capacity,modes
"MULTILINESTRING ((12.4590288525025 41.8269795056547,12.4594988630325 41.8278745172662))",62863,"49805","50368",0.106801000000000,51.667999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,2367.128999999999905,"c,h"
"MULTILINESTRING ((12.4646731411694 41.8161994135154,12.4646751402639 41.8163294149214,12.4647011402857 41.816453416364,12.4647311407406 41.816539417415,12.4647911422529 41.8166314186569,12.4649051454861 41.8167584205027,12.4650931509646 41.8169484233376,12.4653571587468 41.8172034271917,12.4657831716246 41.8175724329541,12.4659011753213 41.8176574343652,12.4661551830751 41.8178674376934))",65219,"52073","52074",0.227912000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4665792118415 41.8161164206548,12.4675052403172 41.8168544324903))",66175,"52783","52631",0.112423000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4649362093344 41.8084293311177,12.464996209198 41.808740334712))",214292,"10061431","52089",0.034901000000000,41.700000000000003,0,1.000000000000000,1.600000000000000,30.000000000000000,1795.261999999999944,"c,h"
"MULTILINESTRING ((12.4649072092399 41.8083003296095,12.4649362093344 41.8084293311177))",214291,"10060475","10061431",0.014530000000000,41.700000000000003,0,1.000000000000000,1.600000000000000,30.000000000000000,1795.261999999999944,"c,h"
"MULTILINESTRING ((12.4538247929424 41.8095082958622,12.4537797926305 41.8093302937599,12.4536907918702 41.8089972898066,12.4536007908847 41.8086892861177))",214293,"48731","10061432",0.093000000000000,47.500000000000000,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4604219522726 41.8205354422163,12.4606799639026 41.8202504402394,12.4607929689901 41.8201264393824,12.4618050146002 41.8190094316381,12.4618930184899 41.8189224310736))",63383,"50478","50742",0.216888000000000,52.700000000000003,0,2.000000000000000,1.600000000000000,30.000000000000000,2929.500000000000000,"c,h"
"MULTILINESTRING ((12.462301034969 41.8187254306754,12.462316035332 41.8187504310074,12.4623280356902 41.8187614311763,12.4623370359531 41.818770431311))",64147,"51218","51307",0.005865000000000,45.700000000000003,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4621180204989 41.8197534409577,12.4621500225413 41.819638439856,12.4621740237323 41.8195974395163,12.4622150255405 41.819557439259,12.4622700279235 41.8195094389747,12.4623220301059 41.8194734388068,12.4623760322714 41.8194494387764,12.4624760361351 41.8194244389291,12.462567039457 41.819427439345,12.4626510424689 41.8194374398066,12.462728044847 41.8194974407764,12.4628160478176 41.8195324415237,12.4629120509617 41.8195834424768,12.4629800529336 41.8196534435161,12.4631030561662 41.8198244458734,12.4631850587582 41.8198804468212))",64049,"51206","51224",0.132845000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4625760302128 41.8206984530504,12.4626560330628 41.8207104535167,12.4629040420046 41.8207334548095,12.4631980527576 41.820740456124))",64234,"51380","50746",0.051980000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4632030596984 41.8198434464992,12.4631850587582 41.8198804468212))",64591,"51475","51224",0.004373000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4618930184899 41.8189224310736,12.4620530252517 41.8188054304901))",63943,"50742","51153",0.018590000000000,52.700000000000003,0,2.000000000000000,1.600000000000000,30.000000000000000,2929.500000000000000,"c,h"
"MULTILINESTRING ((12.462741048127 41.8191254368312,12.4627890502151 41.8190824365712))",64352,"51464","51323",0.006223000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4631850587582 41.8198804468212,12.4632140595905 41.8199114472768))",64590,"51224","51626",0.004202000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4631980527576 41.820740456124,12.4632620559536 41.8206284551894,12.4632810572772 41.8205454543769))",64574,"50746","51617",0.022882000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4632810572772 41.8205454543769,12.4633130595682 41.8203974529203))",64626,"51617","51651",0.016652000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4633150600409 41.8203444523588,12.4633130595682 41.8203974529203))",64643,"51627","51651",0.005889000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4635360663557 41.8205844558712,12.4636070691385 41.8205614559231))",64721,"51719","51720",0.006429000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.465734189024 41.8150224053339,12.4658251929932 41.8149394048251,12.4659371976663 41.8148654045016,12.4661012041676 41.8148024045154,12.4662962116726 41.8147574048534,12.4665082195163 41.8147504056714,12.4666972263114 41.8147704066827,12.466799229947 41.8147854072737))",65736,"52166","52452",0.098745000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4646731411694 41.8161994135154,12.46474214491 41.8160394120861,12.4648571506198 41.815842410453,12.4649671555584 41.8157234096373))",65220,"52073","52075",0.058619000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4649671555584 41.8157234096373,12.465734189024 41.8150224053339))",65352,"52075","52166",0.100617000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.467229256544 41.8133513936716,12.467917285327 41.8128863915722))",66597,"52699","53101",0.077043000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.467229256544 41.8133513936716,12.4671432527136 41.8134403942659))",66598,"52699","52648",0.012198000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4673052586519 41.8134423949699,12.4672332555543 41.8135023953114))",66650,"53102","53072",0.008956000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4679872873801 41.8129553926087,12.467917285327 41.8128863915722))",67026,"53133","53101",0.009621000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4675252665409 41.8134683961762,12.4676192694684 41.8135383973246))",66775,"53220","53221",0.011021000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4637610523426 41.8235424886329,12.4637100504755 41.8235414884072))",64815,"51612","51590",0.004238000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4661551830751 41.8178674376934,12.4663631892965 41.8180564406019,12.466526194218 41.8181984428155,12.4667452009416 41.8183744456306,12.4668582042213 41.818490447354,12.4670792111089 41.8186544500486,12.4671942147332 41.8187344513933,12.4672092152092 41.818744451564,12.4673032183101 41.8187914524654,12.4673412195637 41.8188104528298,12.4674122219699 41.8188374534193,12.4674842244204 41.8188634540022,12.4675392263063 41.8188814544275))",65972,"52074","52630",0.162652000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4646431230473 41.8184594376868,12.4646721246327 41.8183904370672))",65200,"51739","52050",0.008034000000000,45.700000000000003,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4644211092848 41.819203444751,12.4643061052615 41.819176443976))",65107,"51991","51940",0.010014000000000,45.700000000000003,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4644161026086 41.8200654539991,12.464477104572 41.8201024546541,12.4645171052061 41.8202134560163))",65105,"51933","51992",0.019293000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4643951035842 41.8198334514158,12.4642780992689 41.8198354509442))",65103,"51987","51939",0.009723000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4643981023011 41.8200184534179,12.4644161026086 41.8200654539991))",65098,"51941","51933",0.005430000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4645171052061 41.8202134560163,12.4645011039627 41.8203004568844))",65141,"51992","52022",0.009754000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4661551830751 41.8178674376934,12.4675052403172 41.8168544324903))",65973,"52074","52631",0.158875000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4675052403172 41.8168544324903,12.467686247993 41.8167184317907))",66766,"52631","53214",0.021316000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4676912341289 41.8185844518744,12.4678772407391 41.8186144529806))",66878,"53225","53293",0.015809000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4674272185609 41.8193634591385,12.4674722211334 41.8192414580162))",66724,"52106","53040",0.014057000000000,41.700000000000003,0,1.000000000000000,1.600000000000000,30.000000000000000,1703.666999999999916,"c,h"
"MULTILINESTRING ((12.4674722211334 41.8192414580162,12.4675002226594 41.8191754574245))",66746,"53040","53199",0.007691000000000,41.700000000000003,0,1.000000000000000,1.600000000000000,30.000000000000000,1703.666999999999916,"c,h"
"MULTILINESTRING ((12.4675392263063 41.8188814544275,12.4677352331862 41.8189244557156))",66782,"52630","53206",0.016971000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4607889062167 41.8284365287532,12.4621159541765 41.8285455355213,12.4625139688525 41.8285395371347,12.4627469774178 41.828539538117,12.4629039833173 41.8285225385959,12.4630159875702 41.8285045388744,12.4631529928852 41.8284675390539,12.4642520356212 41.828157540351,12.4640920326328 41.8277735355448,12.4649080644374 41.8275335364019))",63519,"50721","50845",0.413214000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4618119717368 41.824732493217,12.4622649880639 41.8247754955894,12.4629010106356 41.8248824994217,12.463095017631 41.8249005004331))",63912,"51065","51130",0.108335000000000,44.500000000000000,0,1.000000000000000,1.600000000000000,30.000000000000000,1845.770999999999958,"c,h"
"MULTILINESTRING ((12.4630100154785 41.8247714986871,12.463095017631 41.8249005004331))",64471,"51448","51130",0.015973000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.463095017631 41.8249005004331,12.4632880247177 41.8249015012574,12.4634450306092 41.8248855017471,12.4635910361718 41.8248595020829))",64506,"51130","51570",0.041667000000000,44.500000000000000,0,1.000000000000000,1.600000000000000,30.000000000000000,1845.770999999999958,"c,h"
"MULTILINESTRING ((12.4631830096238 41.8263925168548,12.4632690132071 41.8263365166148,12.4635020229624 41.8261785158972,12.4636340283345 41.8261095157113,12.4637520330864 41.826054515617,12.463942040598 41.8259845156649,12.4640860461474 41.8259505159061,12.464204050598 41.8259355162421,12.4643100545095 41.8259335166673,12.464391057389 41.8259465171486))",64563,"51493","51608",0.116305000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4635910361718 41.8248595020829,12.4637660429585 41.824812502315,12.4644300685409 41.8246565034356))",64731,"51570","51723",0.073269000000000,44.500000000000000,0,1.000000000000000,1.600000000000000,30.000000000000000,1845.770999999999958,"c,h"
"MULTILINESTRING ((12.4638790749702 41.8211144630166,12.4639440775099 41.8210944630754))",64867,"51821","51740",0.005840000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4640550517583 41.8250545061364,12.4631630172749 41.8252795047968,12.4625959955967 41.8253905036007,12.4625559939832 41.8254095036364,12.4625349929475 41.8254445039244,12.4625249921203 41.8255055045385,12.4625319920385 41.8255505050521,12.4625649928446 41.8256045057721))",64919,"51724","51860",0.153550000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.464541056936 41.8267385263016,12.4644710540314 41.8267825264799,12.4643530492417 41.8268425266281,12.4642240439573 41.826914526859,12.4640760377332 41.8270185273541,12.4639850337853 41.8270985278312,12.4639390315821 41.8271665283689,12.4639260306822 41.8272225289166,12.4639470309268 41.8272925297583,12.4639840318725 41.827347530506,12.4640360334525 41.8273915311986,12.464118036188 41.8274285319424,12.4642170395711 41.8274625327255,12.4643700451125 41.8274735334887,12.4645370514172 41.8274515339559,12.4647280587171 41.8274145343629))",65155,"52029","52030",0.157718000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4600639156698 41.823646474165,12.4600799180742 41.8234054716403,12.4600449181745 41.8232214695136,12.4600219176833 41.8231744689112,12.4599819167858 41.823098467925,12.4599459159902 41.8230284670203,12.4599079153094 41.8229334658383,12.4598959152226 41.8228864652822,12.459901916046 41.8228064644471,12.4599339178251 41.8227264637216,12.4599969206532 41.8226584632559,12.4600779238113 41.8226344633393,12.460427936721 41.8226284647506))",63272,"50061","50663",0.150421000000000,45.700000000000003,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.460427936721 41.8226284647506,12.4611379596677 41.8230464722401,12.4612809644114 41.8231144735744,12.4614019686931 41.8231364743212,12.4615289733008 41.8231444749427,12.4623280023978 41.8231804786985))",63388,"50663","50745",0.176580000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1877.387500000000045,"c,h"
"MULTILINESTRING ((12.4600639156698 41.823646474165,12.4611099524064 41.8238734810173,12.4612009555403 41.8239014817021,12.4612989588787 41.8239364824918,12.4614009621004 41.8240064836748,12.4614949647568 41.8241124852113,12.4615429659107 41.824193486285,12.4615649661467 41.8242694871952,12.4615999640949 41.8247124921081))",63273,"50061","50664",0.201077000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
