WKT,id,centroid,modes
"POINT (12.462357049238 41.8171044134831)",51188,0,"c,h"
"POINT (12.4622670437986 41.8173874161463)",51195,0,"c,h"
"POINT (12.462063016044 41.8200764441991)",51205,0,"c,h"
"POINT (12.4621180204989 41.8197534409577)",51206,0,"c,h"
"POINT (12.4622380340021 41.8185464284851)",51217,0,"c,h"
"POINT (12.462301034969 41.8187254306754)",51218,0,"c,h"
"POINT (12.4631850587582 41.8198804468212)",51224,0,"c,h"
"POINT (12.4622091196518 41.8070323046163)",51258,0,"c,h"
"POINT (12.4645522416808 41.8022572632022)",51259,0,"c,h"
"POINT (12.4623650470537 41.8174334170539)",51275,0,"c,h"
"POINT (12.4622850364375 41.8184524276726)",51276,0,"c,h"
"POINT (12.4627470089156 41.8243594931465)",51281,0,"c,h"
"POINT (12.4623770421314 41.8181454247596)",51297,0,"c,h"
"POINT (12.4625480474593 41.8182724268459)",51298,0,"c,h"
"POINT (12.4635030449839 41.8232604845121)",51303,0,"c,h"
"POINT (12.4623370359531 41.818770431311)",51307,0,"c,h"
"POINT (12.4623630374059 41.8187044307109)",51308,0,"c,h"
"POINT (12.4623030446923 41.8174444169108)",51309,0,"c,h"
"POINT (12.4627890502151 41.8190824365712)",51323,0,"c,h"
"POINT (12.4625120525767 41.8174174175016)",51326,0,"c,h"
"POINT (12.4627100581587 41.8176424207552)",51328,0,"c,h"
"POINT (12.4625540448173 41.818652430957)",51329,0,"c,h"
"POINT (12.4624040478995 41.8175114180569)",51332,0,"c,h"
"POINT (12.4624080902094 41.8119133579007)",51333,0,"c,h"
"POINT (12.4627051020646 41.8117883578092)",51334,0,"c,h"
"POINT (12.4624420477142 41.8177214204749)",51339,0,"c,h"
"POINT (12.4626600530746 41.8180734251784)",51347,0,"c,h"
"POINT (12.4627160540857 41.818212426909)",51370,0,"c,h"
"POINT (12.4625600537005 41.8175024186177)",51373,0,"c,h"
"POINT (12.4625760302128 41.8206984530504)",51380,0,"c,h"
"POINT (12.4630620618004 41.8188764355069)",51382,0,"c,h"
"POINT (12.4628890578677 41.8185544313154)",51383,0,"c,h"
"POINT (12.4628550607083 41.8180114253338)",51387,0,"c,h"
"POINT (12.462647952269 41.8313935684124)",51388,0,"c,h"
"POINT (12.4636689929694 41.8309735681965)",51389,0,"c,h"
"POINT (12.4630059386349 41.8349486081873)",51390,0,"c,h"
"POINT (12.4638489785979 41.833758598931)",51391,0,"c,h"
"POINT (12.462601029851 41.820868454984)",51392,0,"c,h"
"POINT (12.462652031409 41.8209104556506)",51393,0,"c,h"
"POINT (12.4630749611234 41.8323015799852)",51410,0,"c,h"
"POINT (12.4634689843884 41.8311365691076)",51411,0,"c,h"
"POINT (12.4627239284478 41.8349246067399)",51419,0,"c,h"
"POINT (12.4627529181536 41.8364316230864)",51427,0,"c,h"
"POINT (12.4631949636056 41.8325575832465)",51429,0,"c,h"
"POINT (12.4630489395525 41.8350366093159)",51431,0,"c,h"
"POINT (12.4635401431091 41.8104123465418)",51432,0,"c,h"
"POINT (12.4630300677124 41.8179354252543)",51439,0,"c,h"
"POINT (12.4627389463588 41.8326215820129)",51444,0,"c,h"
"POINT (12.4631679629748 41.832509582616)",51445,0,"c,h"
"POINT (12.4631420244443 41.8242254933703)",51447,0,"c,h"
"POINT (12.4630100154785 41.8247714986871)",51448,0,"c,h"
"POINT (12.4629529235697 41.8366886266967)",51451,0,"c,h"
"POINT (12.4629450628032 41.8181724274442)",51453,0,"c,h"
"POINT (12.462741048127 41.8191254368312)",51464,0,"c,h"
"POINT (12.462861921724 41.8364896241705)",51474,0,"c,h"
"POINT (12.4632030596984 41.8198434464992)",51475,0,"c,h"
"POINT (12.4649752130031 41.808132328091)",51487,0,"c,h"
"POINT (12.4631830096238 41.8263925168548)",51493,0,"c,h"
"POINT (12.4631100665022 41.8184864315158)",51507,0,"c,h"
"POINT (12.4638439244493 41.8409176759929)",51508,0,"c,h"
"POINT (12.4629979246212 41.8367686277477)",51513,0,"c,h"
"POINT (12.4634210801617 41.8181904296441)",51526,0,"c,h"
"POINT (12.463294931478 41.8373076348033)",51529,0,"c,h"
"POINT (12.4634840332106 41.8247305002442)",51540,0,"c,h"
"POINT (12.4631749422478 41.8352936126138)",51555,0,"c,h"
"POINT (12.4635910361718 41.8248595020829)",51570,0,"c,h"
"POINT (12.4637440770287 41.8201824524249)",51571,0,"c,h"
"POINT (12.4631860258356 41.8242554938785)",51589,0,"c,h"
"POINT (12.4637100504755 41.8235414884072)",51590,0,"c,h"
"POINT (12.463665087397 41.8184204331455)",51594,0,"c,h"
"POINT (12.4632940706509 41.8188334360224)",51595,0,"c,h"
"POINT (12.4637959555372 41.8365596288618)",51603,0,"c,h"
"POINT (12.4644019898324 41.8349656142554)",51604,0,"c,h"
"POINT (12.464391057389 41.8259465171486)",51608,0,"c,h"
"POINT (12.4632740284751 41.8243344950992)",51611,0,"c,h"
"POINT (12.4637610523426 41.8235424886329)",51612,0,"c,h"
"POINT (12.4646630207933 41.8321305848389)",51616,0,"c,h"
"POINT (12.4632810572772 41.8205454543769)",51617,0,"c,h"
"POINT (12.4630401137046 41.8118773601777)",51623,0,"c,h"
"POINT (12.4626250960599 41.812195361846)",51624,0,"c,h"
"POINT (12.4634571378681 41.810703349319)",51625,0,"c,h"
"POINT (12.4632140595905 41.8199114472768)",51626,0,"c,h"
"POINT (12.4633150600409 41.8203444523588)",51627,0,"c,h"
"POINT (12.4670050321671 41.8420477014882)",51630,0,"c,h"
"POINT (12.4645280865161 41.8227484833255)",51635,0,"c,h"
"POINT (12.4642569536952 41.8390526576491)",51646,0,"c,h"
"POINT (12.4639749581161 41.8370906353337)",51647,0,"c,h"
"POINT (12.4633130595682 41.8203974529203)",51651,0,"c,h"
"POINT (12.4633700749883 41.8186284341386)",51656,0,"c,h"
"POINT (12.4639320848875 41.8200564518624)",51657,0,"c,h"
"POINT (12.4635170660943 41.8205264551674)",51662,0,"c,h"
"POINT (12.4642019471499 41.8396526638785)",51683,0,"c,h"
"POINT (12.4637049936222 41.8310625693061)",51688,0,"c,h"
"POINT (12.463553067651 41.8204954549858)",51709,0,"c,h"
"POINT (12.4635360663557 41.8205844558712)",51719,0,"c,h"
"POINT (12.4636070691385 41.8205614559231)",51720,0,"c,h"
"POINT (12.4635910483239 41.8232464847325)",51721,0,"c,h"
"POINT (12.4637130530267 41.8232174849348)",51722,0,"c,h"
"POINT (12.4644300685409 41.8246565034356)",51723,0,"c,h"
"POINT (12.4640550517583 41.8250545061364)",51724,0,"c,h"
"POINT (12.4646061206481 41.8185974390147)",51733,0,"c,h"
"POINT (12.4663993201398 41.8008482558532)",51735,0,"c,h"
"POINT (12.4646431230473 41.8184594376868)",51739,0,"c,h"
"POINT (12.4639440775099 41.8210944630754)",51740,0,"c,h"
"POINT (12.4636331343436 41.8120303643213)",51751,0,"c,h"
"POINT (12.4640371615525 41.8103883483785)",51752,0,"c,h"
"POINT (12.4640160064873 41.8308725685723)",51755,0,"c,h"
"POINT (12.4636950513857 41.8233474862572)",51763,0,"c,h"
"POINT (12.4637220525966 41.8233184860591)",51764,0,"c,h"
"POINT (12.4640550073106 41.8309535696084)",51769,0,"c,h"
"POINT (12.4638090567587 41.8231904850491)",51772,0,"c,h"
"POINT (12.4637530535176 41.8233474865017)",51784,0,"c,h"
"POINT (12.4645240945343 41.8216644716501)",51791,0,"c,h"
"POINT (12.4638420582353 41.8231554848117)",51796,0,"c,h"
"POINT (12.4644160841244 41.8225194803905)",51803,0,"c,h"
"POINT (12.464106984722 41.8342046048197)",51804,0,"c,h"
"POINT (12.4652980352167 41.8333146002596)",51805,0,"c,h"
"POINT (12.4638590585137 41.8232014853781)",51809,0,"c,h"
"POINT (12.4638790749702 41.8211144630166)",51821,0,"c,h"
"POINT (12.4639170759375 41.8211714637897)",51826,0,"c,h"
"POINT (12.4639710780804 41.8211504637915)",51827,0,"c,h"
"POINT (12.4643060984226 41.8200844537398)",51830,0,"c,h"
"POINT (12.464724102488 41.8215844716326)",51831,0,"c,h"
"POINT (12.4643409662817 41.8377926444353)",51834,0,"c,h"
"POINT (12.4641160812782 41.8214334674462)",51840,0,"c,h"
"POINT (12.464540026904 41.8307195691345)",51847,0,"c,h"
"POINT (12.4645770277292 41.8307905700546)",51859,0,"c,h"
"POINT (12.4625649928446 41.8256045057721)",51860,0,"c,h"
"POINT (12.4640570789439 41.8214554674341)",51864,0,"c,h"
"POINT (12.4642849884626 41.8345766095746)",51867,0,"c,h"
"POINT (12.4642690846118 41.8217374713604)",51873,0,"c,h"
"POINT (12.4649989716013 41.8402966741738)",51896,0,"c,h"
"POINT (12.4644829590729 41.8394416627909)",51897,0,"c,h"
"POINT (12.464225082859 41.8217554713686)",51912,0,"c,h"
"POINT (12.4642910828067 41.8220844751851)",51913,0,"c,h"
"POINT (12.4644109911431 41.8348356128939)",51924,0,"c,h"
"POINT (12.4643260849066 41.8219764741711)",51929,0,"c,h"
"POINT (12.4643440847773 41.8220814753762)",51930,0,"c,h"
"POINT (12.4644161026086 41.8200654539991)",51933,0,"c,h"
"POINT (12.46439908823 41.8218914735646)",51934,0,"c,h"
"POINT (12.4642780992689 41.8198354509442)",51939,0,"c,h"
"POINT (12.4643061052615 41.819176443976)",51940,0,"c,h"
"POINT (12.4643981023011 41.8200184534179)",51941,0,"c,h"
"POINT (12.4643490864224 41.8218874733108)",51948,0,"c,h"
"POINT (12.4643730865287 41.8219904745197)",51949,0,"c,h"
"POINT (12.4653949979286 41.8387356590326)",51950,0,"c,h"
"POINT (12.464661122549 41.8186134394185)",51951,0,"c,h"
"POINT (12.4647730999655 41.8221584780125)",51966,0,"c,h"
"POINT (12.4649980814192 41.8257185172542)",51970,0,"c,h"
"POINT (12.4646630624528 41.8266015253418)",51971,0,"c,h"
"POINT (12.4644880927742 41.8217224721221)",51974,0,"c,h"
"POINT (12.4647649979558 41.8356586232462)",51977,0,"c,h"
"POINT (12.4645079940085 41.834928614304)",51978,0,"c,h"
"POINT (12.4646150757479 41.8246025036345)",51984,0,"c,h"
"POINT (12.4650071053049 41.8225914836557)",51985,0,"c,h"
"POINT (12.4643951035842 41.8198334514158)",51987,0,"c,h"
"POINT (12.4644211092848 41.819203444751)",51991,0,"c,h"
"POINT (12.4645171052061 41.8202134560163)",51992,0,"c,h"
"POINT (12.4645541071761 41.8201324553012)",51993,0,"c,h"
"POINT (12.4647811266656 41.8186524403436)",51994,0,"c,h"
"POINT (12.4644780864033 41.8225194806518)",52002,0,"c,h"
"POINT (12.4651109765036 41.8401926735259)",52004,0,"c,h"
"POINT (12.4648630017926 41.8356276233256)",52014,0,"c,h"
"POINT (12.4659510504534 41.8344786155419)",52015,0,"c,h"
"POINT (12.4645011039627 41.8203004568844)",52022,0,"c,h"
"POINT (12.4647410994521 41.8220704769312)",52024,0,"c,h"
"POINT (12.4644931029908 41.8203904578186)",52025,0,"c,h"
"POINT (12.4648911113526 41.8212224684433)",52026,0,"c,h"
"POINT (12.4653300576796 41.830489569989)",52028,0,"c,h"
"POINT (12.464541056936 41.8267385263016)",52029,0,"c,h"
"POINT (12.4647280587171 41.8274145343629)",52030,0,"c,h"
"POINT (12.4646081072402 41.820387458271)",52033,0,"c,h"
"POINT (12.4652902651295 41.8027442715418)",52036,0,"c,h"
"POINT (12.4664821638958 41.8220104836227)",52037,0,"c,h"
"POINT (12.4653440576367 41.8305635708444)",52041,0,"c,h"
"POINT (12.4657401195635 41.8242755048583)",52048,0,"c,h"
"POINT (12.4646721246327 41.8183904370672)",52050,0,"c,h"
"POINT (12.4647111254034 41.8184784381777)",52059,0,"c,h"
"POINT (12.4649941152966 41.8212014686516)",52060,0,"c,h"
"POINT (12.4656230956025 41.8268855324434)",52068,0,"c,h"
"POINT (12.4661260777662 41.8317075864524)",52069,0,"c,h"
"POINT (12.4648821361087 41.817891432587)",52072,0,"c,h"
"POINT (12.4646731411694 41.8161994135154)",52073,0,"c,h"
"POINT (12.4661551830751 41.8178674376934)",52074,0,"c,h"
"POINT (12.4649671555584 41.8157234096373)",52075,0,"c,h"
"POINT (12.464996209198 41.808740334712)",52089,0,"c,h"
"POINT (12.4642711736369 41.8099253443894)",52090,0,"c,h"
"POINT (12.4648421299544 41.8185134391061)",52091,0,"c,h"
"POINT (12.4649220008266 41.836043628053)",52104,0,"c,h"
"POINT (12.4649471074456 41.8220144771971)",52105,0,"c,h"
"POINT (12.4674272185609 41.8193634591385)",52106,0,"c,h"
"POINT (12.4671092085749 41.8191374553685)",52122,0,"c,h"
"POINT (12.4650300050009 41.8360166282176)",52127,0,"c,h"
"POINT (12.4675301055689 41.8348686263947)",52128,0,"c,h"
"POINT (12.4658251001805 41.8272635373617)",52142,0,"c,h"
"POINT (12.4649780014385 41.8362356303562)",52150,0,"c,h"
"POINT (12.4649541126062 41.8213634702252)",52153,0,"c,h"
"POINT (12.465734189024 41.8150224053339)",52166,0,"c,h"
"POINT (12.4658070336219 41.8360096314172)",52172,0,"c,h"
"POINT (12.4662730437699 41.836936643362)",52173,0,"c,h"
"POINT (12.4649851083753 41.822076478024)",52176,0,"c,h"
"POINT (12.4651701175703 41.8217584753836)",52177,0,"c,h"
"POINT (12.4650541146925 41.8215744729159)",52179,0,"c,h"
"POINT (12.4673960490775 41.841711699517)",52184,0,"c,h"
"POINT (12.4650731076781 41.8225984840092)",52186,0,"c,h"
"POINT (12.46504111606 41.8213294702262)",52188,0,"c,h"
"POINT (12.4653281171413 41.8225864849548)",52197,0,"c,h"
"POINT (12.4660570407188 41.836287635464)",52198,0,"c,h"
"POINT (12.4654171183413 41.8228614882876)",52206,0,"c,h"
"POINT (12.4651481185316 41.8215234727635)",52208,0,"c,h"
"POINT (12.467543060708 41.8408856912399)",52218,0,"c,h"
"POINT (12.4652941229113 41.8216544747877)",52234,0,"c,h"
"POINT (12.465301121376 41.8218924773768)",52245,0,"c,h"
"POINT (12.4652602674815 41.802285266486)",52262,0,"c,h"
"POINT (12.4656152814269 41.802165266693)",52263,0,"c,h"
"POINT (12.4653852655268 41.8031552763561)",52273,0,"c,h"
"POINT (12.4653520373301 41.8332976003042)",52276,0,"c,h"
"POINT (12.4653501236214 41.8218334769488)",52289,0,"c,h"
"POINT (12.4676021920729 41.8237355068957)",52291,0,"c,h"
"POINT (12.4655620667133 41.8304225702458)",52292,0,"c,h"
"POINT (12.4656301307422 41.8222544826567)",52293,0,"c,h"
"POINT (12.4655930673331 41.8304915711191)",52297,0,"c,h"
"POINT (12.4657520537089 41.8330755996005)",52300,0,"c,h"
"POINT (12.4658542823064 41.8032152789765)",52312,0,"c,h"
"POINT (12.465701133992 41.8221694820417)",52314,0,"c,h"
"POINT (12.4668300487563 41.8389926678483)",52315,0,"c,h"
"POINT (12.4654521185432 41.823005489984)",52323,0,"c,h"
"POINT (12.4658452169913 41.8118493716976)",52343,0,"c,h"
"POINT (12.4664611017368 41.830160571215)",52373,0,"c,h"
"POINT (12.4659182147053 41.8125093790983)",52383,0,"c,h"
"POINT (12.4657331339707 41.8223284838866)",52420,0,"c,h"
"POINT (12.4658001370811 41.822242483244)",52446,0,"c,h"
"POINT (12.466799229947 41.8147854072737)",52452,0,"c,h"
"POINT (12.4660111301199 41.8241965051505)",52454,0,"c,h"
"POINT (12.4661721363843 41.8241505053342)",52455,0,"c,h"
"POINT (12.4658370557188 41.8332236015518)",52462,0,"c,h"
"POINT (12.4664550840527 41.8324785961374)",52463,0,"c,h"
"POINT (12.4660961461232 41.8224864871157)",52467,0,"c,h"
"POINT (12.4660840396618 41.8365596385063)",52483,0,"c,h"
"POINT (12.4684251785708 41.8295455728725)",52490,0,"c,h"
"POINT (12.4661391480502 41.8224404868022)",52491,0,"c,h"
"POINT (12.4668800933415 41.8333196069808)",52498,0,"c,h"
"POINT (12.4658722916139 41.8020662667126)",52516,0,"c,h"
"POINT (12.4663213056493 41.802393272116)",52517,0,"c,h"
"POINT (12.4701183897089 41.8097633672811)",52533,0,"c,h"
"POINT (12.4662562305512 41.8120543756324)",52534,0,"c,h"
"POINT (12.4661592241186 41.8124353793185)",52546,0,"c,h"
"POINT (12.4661842232758 41.8126693819387)",52547,0,"c,h"
"POINT (12.4670800946296 41.8341246164891)",52553,0,"c,h"
"POINT (12.4659990857018 41.830034567912)",52567,0,"c,h"
"POINT (12.4666221117989 41.8296105659747)",52568,0,"c,h"
"POINT (12.4701833908184 41.8099333693816)",52577,0,"c,h"
"POINT (12.4663212288523 41.8125973817421)",52583,0,"c,h"
"POINT (12.4675460985475 41.8358786373357)",52588,0,"c,h"
"POINT (12.4662180447695 41.8365356388127)",52589,0,"c,h"
"POINT (12.4667771031385 41.8315165871402)",52622,0,"c,h"
"POINT (12.4680582101445 41.8235615069453)",52626,0,"c,h"
"POINT (12.4675392263063 41.8188814544275)",52630,0,"c,h"
"POINT (12.4675052403172 41.8168544324903)",52631,0,"c,h"
"POINT (12.4674161848369 41.8237885066822)",52636,0,"c,h"
"POINT (12.4671432527136 41.8134403942659)",52648,0,"c,h"
"POINT (12.4662430454024 41.8365736393272)",52656,0,"c,h"
"POINT (12.467687101818 41.8361326406645)",52657,0,"c,h"
"POINT (12.4662593068478 41.8019312668933)",52676,0,"c,h"
"POINT (12.466514316931 41.8018362669473)",52677,0,"c,h"
"POINT (12.4666273106012 41.8032292823835)",52696,0,"c,h"
"POINT (12.467229256544 41.8133513936716)",52699,0,"c,h"
"POINT (12.4664860847027 41.8325435969677)",52732,0,"c,h"
"POINT (12.4671021092783 41.8322875968081)",52733,0,"c,h"
"POINT (12.4674211391306 41.829881572258)",52736,0,"c,h"
"POINT (12.4664861020984 41.8302345721167)",52750,0,"c,h"
"POINT (12.466674088774 41.8329206018179)",52751,0,"c,h"
"POINT (12.4666783197134 41.8022672722668)",52757,0,"c,h"
"POINT (12.4671671869576 41.8222914895313)",52758,0,"c,h"
"POINT (12.4665792118415 41.8161164206548)",52783,0,"c,h"
"POINT (12.4682981732166 41.8296365733167)",52813,0,"c,h"
"POINT (12.4671813189992 41.8048183017842)",52814,0,"c,h"
"POINT (12.466855092784 41.8332716063588)",52830,0,"c,h"
"POINT (12.4667270908431 41.832904601869)",52831,0,"c,h"
"POINT (12.4671973445894 41.8014952661626)",52834,0,"c,h"
"POINT (12.4669330993208 41.8327846014455)",52855,0,"c,h"
"POINT (12.4671293160578 41.8049553030368)",52883,0,"c,h"
"POINT (12.4689501876885 41.8308975896344)",52884,0,"c,h"
"POINT (12.4667912225086 41.8157344174414)",52892,0,"c,h"
"POINT (12.4681122764308 41.8150204153314)",52893,0,"c,h"
"POINT (12.4673450678134 41.8389766698465)",52895,0,"c,h"
"POINT (12.4680671106891 41.8368096495549)",52911,0,"c,h"
"POINT (12.4672301014102 41.8339566153128)",52936,0,"c,h"
"POINT (12.4668840964871 41.8329216027136)",52937,0,"c,h"
"POINT (12.4673041133071 41.8327386025137)",52938,0,"c,h"
"POINT (12.4672311104801 41.8327576024106)",52966,0,"c,h"
"POINT (12.4671200369763 41.8419707011435)",52995,0,"c,h"
"POINT (12.4671250360221 41.842121702791)",52996,0,"c,h"
"POINT (12.4672841026572 41.8340546165953)",53021,0,"c,h"
"POINT (12.4672061112561 41.8325325998835)",53031,0,"c,h"
"POINT (12.4674722211334 41.8192414580162)",53040,0,"c,h"
"POINT (12.4672780435928 41.8418637006569)",53042,0,"c,h"
"POINT (12.4672480399799 41.8421967041172)",53047,0,"c,h"
"POINT (12.4672713218244 41.8048823028508)",53049,0,"c,h"
"POINT (12.4672332555543 41.8135023953114)",53072,0,"c,h"
"POINT (12.4683642418795 41.8208404789692)",53083,0,"c,h"
"POINT (12.4695042658253 41.8232255094229)",53084,0,"c,h"
"POINT (12.4694184338737 41.8004732645425)",53085,0,"c,h"
"POINT (12.4677571218782 41.8338116159726)",53090,0,"c,h"
"POINT (12.4675360492364 41.8423737072375)",53098,0,"c,h"
"POINT (12.4712593990444 41.8140954186432)",53099,0,"c,h"
"POINT (12.467917285327 41.8128863915722)",53101,0,"c,h"
"POINT (12.4673052586519 41.8134423949699)",53102,0,"c,h"
"POINT (12.4672610415357 41.8420537026317)",53103,0,"c,h"
"POINT (12.4672662070944 41.8201004663853)",53107,0,"c,h"
"POINT (12.4790817797376 41.8016903182841)",53108,0,"c,h"
"POINT (12.4678061229339 41.8339106172448)",53116,0,"c,h"
"POINT (12.4677311134035 41.8348096266066)",53117,0,"c,h"
"POINT (12.4684581582497 41.8324046037813)",53122,0,"c,h"
"POINT (12.4679872873801 41.8129553926087)",53133,0,"c,h"
"POINT (12.4711323955585 41.8139384164208)",53134,0,"c,h"
"POINT (12.4698851536382 41.8399816913723)",53146,0,"c,h"
"POINT (12.4675772237728 41.8194034602006)",53186,0,"c,h"
"POINT (12.4674411392858 41.8299585731709)",53189,0,"c,h"
"POINT (12.4678800565882 41.8430767162598)",53191,0,"c,h"
"POINT (12.472516201993 41.8464057716574)",53192,0,"c,h"
"POINT (12.4676672279314 41.8192904593647)",53198,0,"c,h"
"POINT (12.4675002226594 41.8191754574245)",53199,0,"c,h"
"POINT (12.4677352331862 41.8189244557156)",53206,0,"c,h"
"POINT (12.467686247993 41.8167184317907)",53214,0,"c,h"
"POINT (12.4675252665409 41.8134683961762)",53220,0,"c,h"
"POINT (12.4676192694684 41.8135383973246)",53221,0,"c,h"
"POINT (12.4681002907575 41.8130583941917)",53222,0,"c,h"
"POINT (12.4692640996081 41.8441217333492)",53224,0,"c,h"
"POINT (12.4676912341289 41.8185844518744)",53225,0,"c,h"
"POINT (12.468117082576 41.840784692571)",53226,0,"c,h"
"POINT (12.4681840807142 41.8413586990356)",53227,0,"c,h"
"POINT (12.4682211248649 41.8356796380375)",53228,0,"c,h"
"POINT (12.4680612405905 41.8195324636268)",53247,0,"c,h"
"POINT (12.4681312126245 41.8235885075433)",53254,0,"c,h"
"POINT (12.46878621826 41.8260375366479)",53255,0,"c,h"
"POINT (12.4681272438896 41.8194164626575)",53283,0,"c,h"
"POINT (12.4682332711824 41.8163084296873)",53290,0,"c,h"
"POINT (12.4683581280713 41.835922641231)",53291,0,"c,h"
"POINT (12.4677171025217 41.8361856413616)",53292,0,"c,h"
"POINT (12.4678772407391 41.8186144529806)",53293,0,"c,h"
"POINT (12.4682012608602 41.8175234426151)",53294,0,"c,h"
"POINT (12.4677841041338 41.8362986428605)",53300,0,"c,h"
"POINT (12.4684671421362 41.8345876273179)",53306,0,"c,h"
"POINT (12.4683971458904 41.8337476179804)",53316,0,"c,h"
"POINT (12.4689551503907 41.8358736432189)",53325,0,"c,h"
"POINT (12.4681301355165 41.8338216176519)",53332,0,"c,h"
"POINT (12.4682002521963 41.8186694549327)",53361,0,"c,h"
"POINT (12.4683672664267 41.8175944440777)",53362,0,"c,h"
"POINT (12.4703461530056 41.8423157184532)",53363,0,"c,h"
"POINT (12.4707364031191 41.8109993831657)",53373,0,"c,h"
"POINT (12.4679190656115 41.8420697055771)",53375,0,"c,h"
